,method,input_name,gamma,inc,idef,total_time,max_mem,timestamp,n_vars,n_worlds,n_params,n_edges,also_idef,optimizer,graph_id
1161,opt_dist,46--torch(adam)--gamma1e-12,1.001e-12,,7.725946872436871,86.00686407089233,-1,2022-10-01 02:57:36.769564,10,1024,290,32,,adam,46
1162,cccp_opt_joint,46--cccp--gamma2e+00,2.000000000000001,,-1.9718174139707916,32.21553111076355,-1,2022-10-01 02:57:54.878672,10,1024,290,32,,,46
1163,opt_dist,44--torch(lbfgs)--gamma1e+00,1.000000000000001,,3.0450880146073587,236.04149103164673,-1,2022-10-01 02:57:56.577074,10,1024,520,41,,lbfgs,44
1164,opt_dist,46--torch(asgd)--gamma1e-08,1.0000001e-08,3.2651662229772866,5.999999999999998,90.1490740776062,-1,2022-10-01 02:58:01.327218,10,1024,290,32,,asgd,46
1165,cvx_opt_joint,cvx-idef,1e-15,1.03599391710614,11.734194614061845,29.472756147384644,-1,2022-10-01 02:58:02.800117,10,1024,594,47,False,,47
1166,opt_dist,45--torch(asgd)--gamma1e-02,0.010000000000001,1.5464573968179642,5.999999999999998,152.8472034931183,-1,2022-10-01 02:58:03.964298,10,1024,338,36,,asgd,45
1167,opt_dist,46--torch(asgd)--gamma1e-04,0.000100000000001,3.2651662229772866,5.999999999999998,71.32500457763672,-1,2022-10-01 02:58:07.547066,10,1024,290,32,,asgd,46
1168,opt_dist,46--torch(adam)--gamma1e-02,0.010000000000001,,7.295572197128308,68.68491816520691,-1,2022-10-01 02:58:07.805874,10,1024,290,32,,adam,46
1169,opt_dist,45--torch(lbfgs)--gamma2e+00,2.000000000000001,,-1.9815910998978365,136.3950138092041,-1,2022-10-01 02:58:09.636426,10,1024,338,36,,lbfgs,45
1170,opt_dist,46--torch(lbfgs)--gamma1e+00,1.000000000000001,,4.413233922221362,65.01364183425903,-1,2022-10-01 02:58:18.004171,10,1024,290,32,,lbfgs,46
1171,opt_dist,46--torch(asgd)--gamma2e+00,2.000000000000001,3.2651662229772866,5.999999999999998,53.716389417648315,-1,2022-10-01 02:58:25.047655,10,1024,290,32,,asgd,46
1172,opt_dist,46--torch(adam)--gamma1e-04,0.000100000000001,,7.711899423134438,108.70882940292358,-1,2022-10-01 02:58:27.292605,10,1024,290,32,,adam,46
1173,opt_dist,45--torch(adam)--gamma1e-08,1.0000001e-08,,7.164343219272898,233.5627682209015,-1,2022-10-01 02:58:28.197521,10,1024,338,36,,adam,45
1174,opt_dist,46--torch(asgd)--gamma1e-12,1.001e-12,3.2651662229772866,5.999999999999998,132.81437969207764,-1,2022-10-01 02:58:35.071733,10,1024,290,32,,asgd,46
1175,opt_dist,45--torch(adam)--gamma2e+00,2.000000000000001,,-1.9773802583457494,172.18940114974976,-1,2022-10-01 02:58:45.247851,10,1024,338,36,,adam,45
1176,opt_dist,45--torch(lbfgs)--gamma1e+00,1.000000000000001,,3.8175115073792654,184.12115097045898,-1,2022-10-01 02:58:48.002168,10,1024,338,36,,lbfgs,45
1177,opt_dist,44--torch(lbfgs)--gamma1e-08,1.0000001e-08,,6.556789511011203,379.03068923950195,-1,2022-10-01 02:58:52.376368,10,1024,520,41,,lbfgs,44
1178,opt_dist,46--torch(asgd)--gamma1e+00,1.000000000000001,3.2651662229772866,5.999999999999998,109.23744297027588,-1,2022-10-01 02:59:03.182821,10,1024,290,32,,asgd,46
1179,cccp_opt_joint,47--cccp--gamma1e-12,1.001e-12,1.035991478325298,11.737690611733264,82.89981412887573,-1,2022-10-01 02:59:16.589982,10,1024,594,47,,,47
1180,cccp_opt_joint,47--cccp--gamma1e+00,1.000000000000001,1.6346915001664681,8.819260710190635,40.927653789520264,-1,2022-10-01 02:59:29.870150,10,1024,594,47,,,47
1181,cccp_opt_joint,46--cccp--gamma1e-04,0.000100000000001,1.6380501875695523,7.305517595551779,172.17153763771057,-1,2022-10-01 02:59:30.464923,10,1024,290,32,,,46
1182,cccp_opt_joint,46--cccp--gamma1e-02,0.010000000000001,1.6390669035666947,6.976613373394406,152.4303162097931,-1,2022-10-01 02:59:30.550859,10,1024,290,32,,,46
1183,opt_dist,47--torch(adam)--gamma1e-08,1.0000001e-08,,11.675363648683625,90.42785739898682,-1,2022-10-01 02:59:34.820129,10,1024,594,47,,adam,47
1184,cccp_opt_joint,47--cccp--gamma1e-04,0.000100000000001,1.035991583983215,11.686181538562156,86.19648766517639,-1,2022-10-01 02:59:36.337522,10,1024,594,47,,,47
1185,opt_dist,46--torch(adam)--gamma1e-08,1.0000001e-08,,7.7259455684658445,196.43321585655212,-1,2022-10-01 02:59:43.584991,10,1024,290,32,,adam,46
1186,opt_dist,46--torch(adam)--gamma2e+00,2.000000000000001,,-2.9222725938055216,137.56921243667603,-1,2022-10-01 02:59:43.900928,10,1024,290,32,,adam,46
1187,opt_dist,46--torch(lbfgs)--gamma1e-04,0.000100000000001,,7.461085403963582,182.6716947555542,-1,2022-10-01 02:59:52.638667,10,1024,290,32,,lbfgs,46
1188,opt_dist,45--torch(asgd)--gamma2e+00,2.000000000000001,1.5464573968179642,5.999999999999998,244.31561183929443,-1,2022-10-01 02:59:57.862553,10,1024,338,36,,asgd,45
1189,cccp_opt_joint,47--cccp--gamma1e-02,0.010000000000001,1.037406318027093,11.204533290100752,91.28245997428894,-1,2022-10-01 02:59:59.641626,10,1024,594,47,,,47
1190,opt_dist,45--torch(adam)--gamma1e-04,0.000100000000001,,7.156359547136023,298.28053426742554,-1,2022-10-01 03:00:00.510271,10,1024,338,36,,adam,45
1191,opt_dist,43--torch(lbfgs)--gamma1e-02,0.010000000000001,0.1627306487358709,8.041467653384654,531.6534106731415,-1,2022-10-01 03:00:01.596170,10,1024,358,39,,lbfgs,43
1192,cvx_opt_joint,cvx-idef,1e-15,0.7598868182207382,7.199580489042281,27.287739276885986,-1,2022-10-01 03:00:04.284110,10,1024,362,36,False,,48
1193,opt_dist,47--torch(lbfgs)--gamma1e-04,0.000100000000001,,11.798110508774627,111.53324937820435,-1,2022-10-01 03:00:09.940302,10,1024,594,47,,lbfgs,47
1194,opt_dist,46--torch(lbfgs)--gamma1e-12,1.001e-12,,7.497491258869455,229.6028609275818,-1,2022-10-01 03:00:10.824408,10,1024,290,32,,lbfgs,46
1195,opt_dist,47--torch(asgd)--gamma1e-02,0.010000000000001,2.617872463787411,9.999999999999998,87.52401494979858,-1,2022-10-01 03:00:13.527534,10,1024,594,47,,asgd,47
1196,cccp_opt_joint,48--cccp--gamma1e-12,1.001e-12,0.7598866367182867,7.210197685680383,35.26873803138733,-1,2022-10-01 03:00:20.183771,10,1024,362,36,,,48
1197,cccp_opt_joint,47--cccp--gamma2e+00,2.000000000000001,,-0.8043686976275355,50.78143262863159,-1,2022-10-01 03:00:21.628429,10,1024,594,47,,,47
1198,opt_dist,47--torch(asgd)--gamma1e-04,0.000100000000001,2.617872463787411,9.999999999999998,123.32996010780334,-1,2022-10-01 03:00:29.040969,10,1024,594,47,,asgd,47
1199,opt_dist,46--torch(adam)--gamma1e+00,1.000000000000001,,4.213720015638598,204.58863592147827,-1,2022-10-01 03:00:34.763426,10,1024,290,32,,adam,46
1200,opt_dist,47--torch(asgd)--gamma1e-12,1.001e-12,2.617872463787411,9.999999999999998,152.9905080795288,-1,2022-10-01 03:00:35.106819,10,1024,594,47,,asgd,47
1201,opt_dist,45--torch(adam)--gamma1e-02,0.010000000000001,,6.8821252988381065,315.7505888938904,-1,2022-10-01 03:00:37.865038,10,1024,338,36,,adam,45
1202,opt_dist,47--torch(adam)--gamma2e+00,2.000000000000001,,-0.6606164665491385,77.57002067565918,-1,2022-10-01 03:00:48.681739,10,1024,594,47,,adam,47
1203,cccp_opt_joint,48--cccp--gamma1e-08,1.0000001e-08,0.7598867321895824,7.192845848902353,52.26168751716614,-1,2022-10-01 03:00:53.307059,10,1024,362,36,,,48
1204,opt_dist,48--torch(adam)--gamma1e-08,1.0000001e-08,,7.436995577144115,55.459654808044434,-1,2022-10-01 03:00:58.353965,10,1024,362,36,,adam,48
1205,opt_dist,46--torch(lbfgs)--gamma2e+00,2.000000000000001,,-2.9222718074004117,216.73427867889404,-1,2022-10-01 03:01:05.174614,10,1024,290,32,,lbfgs,46
1206,cccp_opt_joint,48--cccp--gamma1e+00,1.000000000000001,1.9419919393472576,4.117163433489811,27.91289448738098,-1,2022-10-01 03:01:06.454062,10,1024,362,36,,,48
1207,opt_dist,48--torch(lbfgs)--gamma1e-12,1.001e-12,,7.292075757514127,72.95616245269775,-1,2022-10-01 03:01:11.750385,10,1024,362,36,,lbfgs,48
1208,opt_dist,47--torch(lbfgs)--gamma1e-12,1.001e-12,,11.823942511356961,199.3811936378479,-1,2022-10-01 03:01:17.007846,10,1024,594,47,,lbfgs,47
1209,opt_dist,46--torch(lbfgs)--gamma1e-08,1.0000001e-08,,7.497444695704118,290.8903212547302,-1,2022-10-01 03:01:19.134087,10,1024,290,32,,lbfgs,46
1210,opt_dist,47--torch(lbfgs)--gamma1e-08,1.0000001e-08,,11.824147422183177,197.2614984512329,-1,2022-10-01 03:01:25.390442,10,1024,594,47,,lbfgs,47
1211,cccp_opt_joint,48--cccp--gamma1e-02,0.010000000000001,0.7600504606204304,7.125889962397395,68.89715266227722,-1,2022-10-01 03:01:31.252384,10,1024,362,36,,,48
1212,opt_dist,46--torch(asgd)--gamma1e-02,0.010000000000001,3.2651662229772866,5.999999999999998,269.0134856700897,-1,2022-10-01 03:01:31.923755,10,1024,290,32,,asgd,46
1213,opt_dist,47--torch(asgd)--gamma1e-08,1.0000001e-08,2.617872463787411,9.999999999999998,207.8712968826294,-1,2022-10-01 03:01:36.099576,10,1024,594,47,,asgd,47
1214,cccp_opt_joint,48--cccp--gamma1e-04,0.000100000000001,0.7598865932088308,7.164761535645294,87.58174276351929,-1,2022-10-01 03:01:38.339006,10,1024,362,36,,,48
1215,opt_dist,47--torch(asgd)--gamma1e+00,1.000000000000001,2.617872463787411,9.999999999999998,142.5158989429474,-1,2022-10-01 03:01:40.102175,10,1024,594,47,,asgd,47
1216,opt_dist,47--torch(adam)--gamma1e-04,0.000100000000001,,11.67215689036529,203.1958360671997,-1,2022-10-01 03:01:41.351787,10,1024,594,47,,adam,47
1217,cvx_opt_joint,cvx-idef,1e-15,0.7541481611974115,10.415114788789607,25.480458974838257,-1,2022-10-01 03:01:45.143785,10,1024,464,43,False,,49
1218,opt_dist,47--torch(lbfgs)--gamma1e-02,0.010000000000001,1.0372797951490444,11.34651360563446,193.7805736064911,-1,2022-10-01 03:01:49.332710,10,1024,594,47,,lbfgs,47
1219,cccp_opt_joint,48--cccp--gamma2e+00,2.000000000000001,,-0.8701442367567989,45.329540491104126,-1,2022-10-01 03:01:51.217189,10,1024,362,36,,,48
1220,cccp_opt_joint,49--cccp--gamma1e-12,1.001e-12,0.7541467081168081,10.413831892327725,22.653712034225464,-1,2022-10-01 03:01:54.603145,10,1024,464,43,,,49
1221,opt_dist,47--torch(adam)--gamma1e-02,0.010000000000001,,11.3882718961581,226.56651496887207,-1,2022-10-01 03:02:15.212005,10,1024,594,47,,adam,47
1222,cccp_opt_joint,49--cccp--gamma1e-04,0.000100000000001,0.7541468832895442,10.365699763825498,23.454991102218628,-1,2022-10-01 03:02:15.342906,10,1024,464,43,,,49
1223,opt_dist,48--torch(lbfgs)--gamma1e-04,0.000100000000001,,7.28214726825597,126.70582723617554,-1,2022-10-01 03:02:20.654840,10,1024,362,36,,lbfgs,48
1224,cccp_opt_joint,47--cccp--gamma1e-08,1.0000001e-08,1.0359913948832467,11.734914348972373,262.7743606567383,-1,2022-10-01 03:02:26.109533,10,1024,594,47,,,47
1225,opt_dist,48--torch(asgd)--gamma1e-08,1.0000001e-08,2.5957016296236604,6.999999999999998,138.26843643188477,-1,2022-10-01 03:02:26.292231,10,1024,362,36,,asgd,48
1226,opt_dist,48--torch(asgd)--gamma1e+00,1.000000000000001,2.5957016296236604,6.999999999999998,92.42656588554382,-1,2022-10-01 03:02:31.366474,10,1024,362,36,,asgd,48
1227,opt_dist,48--torch(adam)--gamma1e-02,0.010000000000001,,7.379689687536295,124.88877034187317,-1,2022-10-01 03:02:34.358734,10,1024,362,36,,adam,48
1228,opt_dist,48--torch(asgd)--gamma2e+00,2.000000000000001,2.5957016296236604,6.999999999999998,83.32221460342407,-1,2022-10-01 03:02:41.019215,10,1024,362,36,,asgd,48
1229,opt_dist,48--torch(asgd)--gamma1e-04,0.000100000000001,2.5957016296236604,6.999999999999998,151.68499159812927,-1,2022-10-01 03:02:52.768408,10,1024,362,36,,asgd,48
1230,opt_dist,48--torch(adam)--gamma1e-12,1.001e-12,,7.436996654706384,183.95356678962708,-1,2022-10-01 03:02:57.601156,10,1024,362,36,,adam,48
1231,cccp_opt_joint,49--cccp--gamma1e+00,1.000000000000001,2.0234000321066463,6.1666762225821214,27.866771459579468,-1,2022-10-01 03:03:00.312718,10,1024,464,43,,,49
1232,opt_dist,48--torch(lbfgs)--gamma2e+00,2.000000000000001,,-0.9435512768185488,113.96846771240234,-1,2022-10-01 03:03:06.503857,10,1024,362,36,,lbfgs,48
1233,opt_dist,46--torch(lbfgs)--gamma1e-02,0.010000000000001,,7.111668026828144,369.13307929039,-1,2022-10-01 03:03:09.254490,10,1024,290,32,,lbfgs,46
1234,opt_dist,48--torch(adam)--gamma1e-04,0.000100000000001,,7.435758438968945,184.52024006843567,-1,2022-10-01 03:03:16.388149,10,1024,362,36,,adam,48
1235,opt_dist,47--torch(asgd)--gamma2e+00,2.000000000000001,2.617872463787411,9.999999999999998,237.05847263336182,-1,2022-10-01 03:03:32.874799,10,1024,594,47,,asgd,47
1236,opt_dist,48--torch(asgd)--gamma1e-02,0.010000000000001,2.5957016296236604,6.999999999999998,177.3474724292755,-1,2022-10-01 03:03:33.120903,10,1024,362,36,,asgd,48
1237,opt_dist,48--torch(lbfgs)--gamma1e+00,1.000000000000001,,3.758043526701263,159.89985466003418,-1,2022-10-01 03:03:33.423749,10,1024,362,36,,lbfgs,48
1238,cvx_opt_joint,cvx-idef,1e-15,0.42951269873172393,10.323280273895204,22.136075973510742,-1,2022-10-01 03:03:39.622342,10,1024,354,31,False,,50
1239,cccp_opt_joint,49--cccp--gamma2e+00,2.000000000000001,,-0.9090150023856719,49.37688112258911,-1,2022-10-01 03:03:47.623968,10,1024,464,43,,,49
1240,opt_dist,49--torch(adam)--gamma1e-08,1.0000001e-08,,10.37804793120418,130.5826017856598,-1,2022-10-01 03:03:53.000019,10,1024,464,43,,adam,49
1241,cccp_opt_joint,49--cccp--gamma1e-02,0.010000000000001,0.7551069958524056,10.102099670663241,109.34536051750183,-1,2022-10-01 03:04:05.534648,10,1024,464,43,,,49
1242,opt_dist,49--torch(asgd)--gamma1e-04,0.000100000000001,3.2087892073250033,8.999999999999998,116.5103211402893,-1,2022-10-01 03:04:12.381726,10,1024,464,43,,asgd,49
1243,opt_dist,49--torch(adam)--gamma1e-04,0.000100000000001,,10.364141434473993,137.21454453468323,-1,2022-10-01 03:04:13.030549,10,1024,464,43,,adam,49
1244,opt_dist,49--torch(lbfgs)--gamma1e-08,1.0000001e-08,,10.399167278582519,148.72766256332397,-1,2022-10-01 03:04:14.917560,10,1024,464,43,,lbfgs,49
1245,opt_dist,49--torch(lbfgs)--gamma1e-02,0.010000000000001,,10.217769001377034,115.63033723831177,-1,2022-10-01 03:04:22.492587,10,1024,464,43,,lbfgs,49
1246,opt_dist,47--torch(adam)--gamma1e-12,1.001e-12,,11.67536398605196,394.75403666496277,-1,2022-10-01 03:04:30.528683,10,1024,594,47,,adam,47
1247,opt_dist,48--torch(lbfgs)--gamma1e-08,1.0000001e-08,,7.292075868520851,267.0448396205902,-1,2022-10-01 03:04:32.122559,10,1024,362,36,,lbfgs,48
1248,opt_dist,48--torch(lbfgs)--gamma1e-02,0.010000000000001,,7.236142362966294,237.99322748184204,-1,2022-10-01 03:04:33.567852,10,1024,362,36,,lbfgs,48
1249,opt_dist,49--torch(asgd)--gamma1e-08,1.0000001e-08,3.2087892073250033,8.999999999999998,177.30210518836975,-1,2022-10-01 03:04:47.178863,10,1024,464,43,,asgd,49
1250,opt_dist,48--torch(adam)--gamma2e+00,2.000000000000001,,-0.9655374862898993,224.55916833877563,-1,2022-10-01 03:04:51.700599,10,1024,362,36,,adam,48
1251,opt_dist,48--torch(adam)--gamma1e+00,1.000000000000001,,3.5587177715822644,248.33566236495972,-1,2022-10-01 03:04:57.357506,10,1024,362,36,,adam,48
1252,cccp_opt_joint,50--cccp--gamma1e-08,1.0000001e-08,0.42951674590195865,10.318662268704955,63.93028259277344,-1,2022-10-01 03:04:57.948051,10,1024,354,31,,,50
1253,opt_dist,49--torch(adam)--gamma1e-02,0.010000000000001,,10.232241726372184,156.307293176651,-1,2022-10-01 03:04:57.989413,10,1024,464,43,,adam,49
1254,opt_dist,49--torch(asgd)--gamma1e+00,1.000000000000001,3.2087892073250033,8.999999999999998,133.44218826293945,-1,2022-10-01 03:05:07.289189,10,1024,464,43,,asgd,49
1255,cccp_opt_joint,50--cccp--gamma1e+00,1.000000000000001,0.9337552541792393,6.289250591149562,23.102742671966553,-1,2022-10-01 03:05:15.541063,10,1024,354,31,,,50
1256,opt_dist,50--torch(adam)--gamma1e-12,1.001e-12,,10.291267528538485,110.35816097259521,-1,2022-10-01 03:05:24.620224,10,1024,354,31,,adam,50
1257,opt_dist,47--torch(lbfgs)--gamma2e+00,2.000000000000001,,0.5084752399341017,360.5782513618469,-1,2022-10-01 03:05:32.184388,10,1024,594,47,,lbfgs,47
1258,opt_dist,49--torch(asgd)--gamma2e+00,2.000000000000001,3.2087892073250033,8.999999999999998,160.4665458202362,-1,2022-10-01 03:05:51.036139,10,1024,464,43,,asgd,49
1259,opt_dist,48--torch(asgd)--gamma1e-12,1.001e-12,2.5957016296236604,6.999999999999998,353.20098853111267,-1,2022-10-01 03:05:53.427795,10,1024,362,36,,asgd,48
1260,cvx_opt_joint,cvx-idef,1e-15,0.2775537304468131,7.421582110975208,14.285740375518799,-1,2022-10-01 03:06:06.468137,10,1024,446,38,False,,51
1261,opt_dist,49--torch(asgd)--gamma1e-02,0.010000000000001,3.2087892073250033,8.999999999999998,224.7600452899933,-1,2022-10-01 03:06:11.978226,10,1024,464,43,,asgd,49
1262,opt_dist,49--torch(asgd)--gamma1e-12,1.001e-12,3.2087892073250033,8.999999999999998,276.0503566265106,-1,2022-10-01 03:06:15.550808,10,1024,464,43,,asgd,49
1263,opt_dist,49--torch(lbfgs)--gamma1e+00,1.000000000000001,,5.9204228112404635,215.56055974960327,-1,2022-10-01 03:06:17.198414,10,1024,464,43,,lbfgs,49
1264,cccp_opt_joint,50--cccp--gamma1e-12,1.001e-12,0.42951148020555496,10.33197253939908,165.09535789489746,-1,2022-10-01 03:06:19.317073,10,1024,354,31,,,50
1265,cccp_opt_joint,50--cccp--gamma1e-02,0.010000000000001,0.43079830610423403,9.857310855678499,109.25862240791321,-1,2022-10-01 03:06:20.257469,10,1024,354,31,,,50
1266,opt_dist,49--torch(lbfgs)--gamma1e-12,1.001e-12,,10.398932875269445,284.8764398097992,-1,2022-10-01 03:06:21.622461,10,1024,464,43,,lbfgs,49
1267,cccp_opt_joint,50--cccp--gamma2e+00,2.000000000000001,,-1.9359997843696917,74.10584926605225,-1,2022-10-01 03:06:21.873670,10,1024,354,31,,,50
1268,opt_dist,47--torch(adam)--gamma1e+00,1.000000000000001,,8.611084474731365,448.6457281112671,-1,2022-10-01 03:06:22.108001,10,1024,594,47,,adam,47
1269,opt_dist,49--torch(lbfgs)--gamma2e+00,2.000000000000001,,-0.999080701639322,199.0624349117279,-1,2022-10-01 03:06:26.742656,10,1024,464,43,,lbfgs,49
1270,opt_dist,50--torch(asgd)--gamma1e-12,1.001e-12,2.2827173518608483,6.999999999999998,161.9680609703064,-1,2022-10-01 03:06:30.582992,10,1024,354,31,,asgd,50
1271,opt_dist,50--torch(asgd)--gamma1e-08,1.0000001e-08,2.2827173518608483,6.999999999999998,138.780681848526,-1,2022-10-01 03:06:31.630934,10,1024,354,31,,asgd,50
1272,opt_dist,50--torch(asgd)--gamma1e-02,0.010000000000001,2.2827173518608483,6.999999999999998,111.66254544258118,-1,2022-10-01 03:06:39.543352,10,1024,354,31,,asgd,50
1273,opt_dist,50--torch(lbfgs)--gamma1e-08,1.0000001e-08,,10.319264194573687,155.34971642494202,-1,2022-10-01 03:06:41.984591,10,1024,354,31,,lbfgs,50
1274,opt_dist,50--torch(adam)--gamma1e-08,1.0000001e-08,,10.29126733224206,163.17737340927124,-1,2022-10-01 03:06:46.952953,10,1024,354,31,,adam,50
1275,opt_dist,49--torch(adam)--gamma2e+00,2.000000000000001,,-0.2029105306717729,226.1036696434021,-1,2022-10-01 03:06:47.359909,10,1024,464,43,,adam,49
1276,cccp_opt_joint,50--cccp--gamma1e-04,0.000100000000001,0.42951158387223765,10.213563511500592,155.7845983505249,-1,2022-10-01 03:06:48.898819,10,1024,354,31,,,50
1277,opt_dist,45--torch(lbfgs)--gamma1e-04,0.000100000000001,,8.030918608673797,706.8820023536682,-1,2022-10-01 03:06:51.038386,10,1024,338,36,,lbfgs,45
1278,opt_dist,50--torch(adam)--gamma1e+00,1.000000000000001,,6.219084631744832,118.19761061668396,-1,2022-10-01 03:06:56.710759,10,1024,354,31,,adam,50
1279,cccp_opt_joint,51--cccp--gamma1e-04,0.000100000000001,0.2775525243986721,7.3354312350603506,36.666847705841064,-1,2022-10-01 03:06:59.295231,10,1024,446,38,,,51
1280,cccp_opt_joint,51--cccp--gamma1e-12,1.001e-12,0.27755199281956666,7.42356193355802,56.90370845794678,-1,2022-10-01 03:07:04.101347,10,1024,446,38,,,51
1281,opt_dist,50--torch(asgd)--gamma1e-04,0.000100000000001,2.2827173518608483,6.999999999999998,161.83025932312012,-1,2022-10-01 03:07:04.984451,10,1024,354,31,,asgd,50
1282,opt_dist,50--torch(asgd)--gamma1e+00,1.000000000000001,2.2827173518608483,6.999999999999998,126.56488966941833,-1,2022-10-01 03:07:05.476731,10,1024,354,31,,asgd,50
1283,opt_dist,50--torch(adam)--gamma2e+00,2.000000000000001,,-1.9435565613634556,109.49946570396423,-1,2022-10-01 03:07:06.120452,10,1024,354,31,,adam,50
1284,cccp_opt_joint,51--cccp--gamma1e-02,0.010000000000001,0.27882763448100084,6.991881849683652,36.99257516860962,-1,2022-10-01 03:07:09.139829,10,1024,446,38,,,51
1285,opt_dist,50--torch(lbfgs)--gamma1e+00,1.000000000000001,,6.254770901479898,130.7721893787384,-1,2022-10-01 03:07:09.459449,10,1024,354,31,,lbfgs,50
1286,opt_dist,50--torch(lbfgs)--gamma1e-04,0.000100000000001,,10.296839009583048,173.48925638198853,-1,2022-10-01 03:07:09.509683,10,1024,354,31,,lbfgs,50
1287,opt_dist,50--torch(adam)--gamma1e-02,0.010000000000001,,9.938879067654206,160.11031985282898,-1,2022-10-01 03:07:12.929771,10,1024,354,31,,adam,50
1288,cccp_opt_joint,51--cccp--gamma1e+00,1.000000000000001,0.796721793007042,4.794160084556687,25.606308937072754,-1,2022-10-01 03:07:14.109095,10,1024,446,38,,,51
1289,opt_dist,47--torch(lbfgs)--gamma1e+00,1.000000000000001,,8.736231949681084,491.05651235580444,-1,2022-10-01 03:07:15.119072,10,1024,594,47,,lbfgs,47
1290,opt_dist,50--torch(lbfgs)--gamma1e-12,1.001e-12,,10.319651552445347,214.6761920452118,-1,2022-10-01 03:07:15.231886,10,1024,354,31,,lbfgs,50
1291,opt_dist,49--torch(adam)--gamma1e-12,1.001e-12,,10.378048072307708,344.1873676776886,-1,2022-10-01 03:07:17.175397,10,1024,464,43,,adam,49
1292,opt_dist,49--torch(lbfgs)--gamma1e-04,0.000100000000001,,10.39603644947481,322.31808066368103,-1,2022-10-01 03:07:31.319730,10,1024,464,43,,lbfgs,49
1293,cvx_opt_joint,cvx-idef,1e-15,0.31564037886817986,10.475522618733148,30.448267221450806,-1,2022-10-01 03:07:37.464546,10,1024,570,45,False,,52
1294,cvx_opt_joint,cvx+idef,1e-15,0.3156417888139609,10.410818385539525,27.533836126327515,-1,2022-10-01 03:07:37.522526,10,1024,570,45,True,,52
1295,cccp_opt_joint,51--cccp--gamma1e-08,1.0000001e-08,0.27755395408887773,7.417014223715351,81.80827689170837,-1,2022-10-01 03:07:41.884076,10,1024,446,38,,,51
1296,opt_dist,50--torch(lbfgs)--gamma2e+00,2.000000000000001,,-1.9403294989313744,140.52226185798645,-1,2022-10-01 03:07:46.068550,10,1024,354,31,,lbfgs,50
1297,opt_dist,49--torch(adam)--gamma1e+00,1.000000000000001,,5.853410937612744,316.72707414627075,-1,2022-10-01 03:07:51.961530,10,1024,464,43,,adam,49
1298,opt_dist,50--torch(adam)--gamma1e-04,0.000100000000001,,10.289232177959422,221.99620127677917,-1,2022-10-01 03:07:56.106542,10,1024,354,31,,adam,50
1299,cccp_opt_joint,51--cccp--gamma2e+00,2.000000000000001,6.183330112307028,-0.6878205823907209,58.62023162841797,-1,2022-10-01 03:07:58.447220,10,1024,446,38,,,51
1300,opt_dist,51--torch(asgd)--gamma1e-04,0.000100000000001,2.0660961262050486,5.999999999999998,107.46679544448853,-1,2022-10-01 03:08:18.667121,10,1024,446,38,,asgd,51
1301,opt_dist,51--torch(adam)--gamma1e-08,1.0000001e-08,,7.4637537011122,126.68995451927185,-1,2022-10-01 03:08:27.999159,10,1024,446,38,,adam,51
1302,opt_dist,51--torch(adam)--gamma1e-12,1.001e-12,,7.463754134377938,137.7523283958435,-1,2022-10-01 03:08:30.451926,10,1024,446,38,,adam,51
1303,opt_dist,51--torch(lbfgs)--gamma1e-12,1.001e-12,,7.423754339445856,135.7760820388794,-1,2022-10-01 03:08:32.070014,10,1024,446,38,,lbfgs,51
1304,opt_dist,51--torch(asgd)--gamma1e-12,1.001e-12,2.0660961262050486,5.999999999999998,134.33056259155273,-1,2022-10-01 03:08:32.505793,10,1024,446,38,,asgd,51
1305,opt_dist,51--torch(lbfgs)--gamma1e-08,1.0000001e-08,,7.423839529172901,131.83169221878052,-1,2022-10-01 03:08:34.088855,10,1024,446,38,,lbfgs,51
1306,cccp_opt_joint,52--cccp--gamma1e-08,1.0000001e-08,0.31564164883142243,10.468583887468533,81.48265075683594,-1,2022-10-01 03:08:37.629518,10,1024,570,45,,,52
1307,opt_dist,51--torch(asgd)--gamma1e+00,1.000000000000001,2.0660961262050486,5.999999999999998,101.78050518035889,-1,2022-10-01 03:08:39.542050,10,1024,446,38,,asgd,51
1308,opt_dist,51--torch(lbfgs)--gamma1e-04,0.000100000000001,,7.407349681840448,136.63961720466614,-1,2022-10-01 03:08:44.141331,10,1024,446,38,,lbfgs,51
1309,opt_dist,51--torch(adam)--gamma2e+00,2.000000000000001,,-0.9054169510345211,103.3463773727417,-1,2022-10-01 03:08:48.561021,10,1024,446,38,,adam,51
1310,cccp_opt_joint,52--cccp--gamma1e+00,1.000000000000001,1.4372103776426295,6.762615492280653,27.184154987335205,-1,2022-10-01 03:08:55.953543,10,1024,570,45,,,52
1311,cvx_opt_joint,cvx-idef,1e-15,0.6926897694252788,6.833285773744491,14.659995317459106,-1,2022-10-01 03:09:03.760625,10,1024,260,31,False,,53
1312,opt_dist,51--torch(lbfgs)--gamma1e-02,0.010000000000001,,7.148998948055231,140.88219928741455,-1,2022-10-01 03:09:03.920557,10,1024,446,38,,lbfgs,51
1313,cccp_opt_joint,52--cccp--gamma1e-02,0.010000000000001,0.31635214546410173,10.202055930899775,92.58672332763672,-1,2022-10-01 03:09:25.494912,10,1024,570,45,,,52
1314,opt_dist,51--torch(adam)--gamma1e+00,1.000000000000001,,4.647732133582797,173.38156080245972,-1,2022-10-01 03:09:43.055762,10,1024,446,38,,adam,51
